sound_filepath,local_jitter,local_shimmer,min_intensity,relative_min_intensity_time,max_intensity,relative_max_intensity_time,mean_intensity,stddev_intensity,q1_intensity,median_intensity,q3_intensity,voiced_fraction,min_pitch,relative_min_pitch_time,max_pitch,relative_max_pitch_time,mean_pitch,stddev_pitch,q1_pitch,q3_pitch,mean_absolute_pitch_slope,pitch_slope_without_octave_jumps,min_hnr,relative_min_hnr_time,max_hnr,relative_max_hnr_time,mean_hnr,stddev_hnr,min_gne,max_gne,mean_gne,stddev_gne,sum_gne,band_energy,band_density,band_energy_difference,band_density_difference,center_of_gravity_spectrum,stddev_spectrum,skewness_spectrum,kurtosis_spectrum,central_moment_spectrum,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,formant_dispersion,average_formant,mff,fitch_vtl,delta_f,vtl_delta_f,label
train/bfamcv02_segment252_neutral.wav,0.025361958823414566,0.1547982195663016,38.424768379828706,0.40447866742289246,76.45963704858875,0.1421739703556608,61.93637744120207,8.866120494090982,55.988160159630766,262.6167720439937,68.88669012402485,0.7155172413793104,154.35672816931972,0.3397600685518423,455.2534516960762,0.7452900770915555,262.32119481850856,54.76675733758016,233.8426393977413,284.7256351769671,483.13679237651843,31.559333613464336,-226.90975797039812,0.4323050556983718,40.74159260023107,0.788719098409934,8.452354321642717,4.492392925668019,0.0,0.8601486765135773,0.3018128725791037,0.3853182386667485,785.0152815782487,0.009551029962950184,1.1938787453687729e-05,2.4511780433308847,-5.999802356811683,1141.722167688519,1186.1410077815065,2.1468873148100522,5.124721237343117,3582764086.9200373,607.7914563558743,1951.914172760087,2865.266466156935,3883.4538213533656,558.7464943561581,1985.3883020868398,2856.4590043691214,3951.4919993015737,1130.9151683151385,2338.0214500284233,1881.1019910888565,14.924572160118876,1153.7535813707927,15.167883578058301,neutral
train/bpubcv07_segment193_neutral.wav,0.02791096496053907,0.17519077567663247,60.81345765280861,0.01383438977764362,82.81960006860498,0.8377543509770254,73.05122535835241,5.26692148975645,68.68598955354436,135.91823995735513,77.22628877348532,0.8841463414634146,94.14068576188753,0.5495797169130593,240.2658810841226,0.6829189678971214,155.29975841583655,38.01983355255885,128.70452334871248,183.41600405593277,322.76650816116734,26.44226522076275,-226.2396470961693,0.746000603682463,33.676156978929114,0.7549574329333781,6.3552228562127215,4.761458269062645,0.0,0.8221959338873696,0.2722085510638171,0.3481545419075845,708.0144413169882,0.03567357102656863,4.4591963783210785e-05,2.9332098551750905,-5.517770544967478,689.8780219796085,449.6826809766874,2.852416184180389,23.365928343022937,259376948.4357875,593.4482386313332,1287.2540865949875,2613.981905233389,3570.418548161454,578.1002846901865,1214.0559260648747,2624.3056325699495,3553.8194004423385,991.906371917384,1992.5703109418373,1599.5135029638413,17.665893911707574,1005.2031435435936,17.409416307939612,neutral
train/bfamcv01_segment195_neutral.wav,0.04462704023781418,0.1838475310681092,40.655643728360566,0.020137103684661463,62.52614548118594,0.9142335959473185,51.4067447612947,5.498506919930027,47.53731568964989,112.3635634107794,55.979838495053926,0.5173913043478261,93.32504154740306,0.9905741216795201,596.4261188360989,0.36932305055698367,163.5076988112427,127.80559530595731,107.15845107525031,130.71509952997977,866.9554990071167,38.236519086932596,-225.52481361550903,0.4850042844901456,34.2541129545382,0.6393125402058971,3.8515973008604263,3.652642105558214,0.0,0.7019923841020855,0.20353961581902338,0.2615061528671903,529.4065407452798,0.0001587745336455825,1.9846816705697813e-07,-3.6238687769726092,-12.07484917711518,851.8627825717637,1436.0795337299603,3.0007136355895194,8.589784864811039,8887099252.76875,704.6094305393773,1809.3996460255546,2975.039545398248,3823.965629612529,572.6315264196685,1820.1188956382289,2921.9892070608785,3895.48177670326,1107.6167500945305,2302.555351455509,1855.8962718396776,15.099621959860642,1140.7453972752755,15.340846469159183,neutral
train/bfamdl08_segment248_neutral.wav,0.031542745273730986,0.11818327413995118,41.84075059275592,0.9745918583118703,71.4507817657327,0.5941077010793563,55.90770633150003,7.698673513164989,49.26711213112495,123.43342238753563,62.12715037290778,0.6193353474320241,66.7313530344345,0.5464256397079847,221.67773251938377,0.7716774829464841,132.6890788911791,46.716892306085974,85.79662904397065,178.04204939710152,379.7104335824034,36.34994301062264,-226.35177313724637,0.3832335329341317,37.255823040304875,0.3772438098599406,7.362136578278768,5.010012141048269,0.0,0.7898500805524,0.2799937106723928,0.3575223220083473,728.2636414588937,0.001853573931424172,2.3169674142802148e-06,4.981839644364329,-3.4691407557782394,662.21822775904,388.77796261605465,3.376784845256866,25.80423891021369,198430446.05343986,627.6462005492618,1609.745448715986,2605.4746902404545,3730.4491390569733,580.0650112065653,1625.0273292853872,2532.4946247987245,3684.4596852147706,1034.7982246694019,2105.5116626263616,1722.1259862552959,16.284355635253217,1045.4485218942796,16.739226880622706,neutral
train/bpubcv07_segment397_non-neutral-male.wav,0.03066539233410492,0.16995736142738116,50.52304349244365,0.024914429748616566,83.27031223599103,0.2571340488853226,71.74623531268152,7.088012216969409,67.15315432843843,168.38919055206048,77.06143253534472,0.77,73.93603715283913,0.36266730008890025,223.01489767957335,0.0659637076998529,159.11225550541448,39.02137340414038,136.72385029540666,190.2756620245116,691.2158286725361,34.403394038453825,-225.879627113188,0.37739087788131437,32.513948493355194,0.12720373814410507,6.860680223064626,5.154018635516933,0.0,0.7683613144373752,0.23588295018961306,0.3024301928610313,613.5315534431835,0.02609780335637489,3.262225419546861e-05,-0.4423707366243809,-8.893351136766949,534.8584965701862,333.8886172857829,8.05616047731664,128.48820365714715,299869951.6031874,522.0698158352617,1394.5532317479035,2396.682925036936,3659.0314100698997,518.0733931338559,1356.1127430704591,2332.137302477453,3625.263130982501,1035.729912616215,1957.8966424160672,1561.151978732852,17.97530944850606,991.0461917050002,17.65810730768555,non-neutral-male
train/bfamcv02_segment259_neutral.wav,0.027691542986979546,0.1779057650235754,39.69335369624037,0.0925693248402313,75.51848059231601,0.6983211146894698,64.57697728421637,8.207010251038556,61.365032206360546,243.75605947503863,70.51932894156018,0.7537688442211056,79.0343788104551,0.5841584158415841,330.4024025029258,0.4751037947567532,240.40457844128545,51.89622125792816,226.29422030993638,267.95144550038873,723.3266679249252,44.02441728272045,-225.55851396402628,0.5148514851485148,39.58830432076765,0.19302231331654973,5.035052623716572,3.73281921821926,0.0,0.7688483835966764,0.2709076317120085,0.3461424640494056,704.6307500829341,0.0032922758409357172,4.115344801169646e-06,5.220807779232403,-3.2301726209101655,1056.5185466398977,837.2228001947578,2.573175347859673,9.893799817253083,1510054156.5180674,716.4899457451377,1610.7955084475777,2930.106685543459,3985.41846787272,715.0663282158365,1590.9262070875388,2910.396078732179,4066.3620615311834,1117.0985777717822,2320.6876688916846,1915.5285369194014,14.707842857616717,1154.865708901372,15.153277013175682,neutral
train/bpubdl10_segment238_non-neutral-female.wav,0.01766097376417105,0.09756893807814343,35.06698262806614,0.34782242640227096,72.5074278941856,0.9113855076977405,52.68849530106009,8.015607105192677,49.48525675077328,194.31042448313335,58.25782458159364,0.6130790190735694,118.6369616155294,0.8900997954641992,527.17233700027,0.09233261339092876,196.38071904371878,44.93730207451595,178.69195080738731,206.36634727043892,445.0395607595194,25.090529603139107,-227.0652300558718,0.26781857451403884,43.9272921395106,0.7078827425035215,11.216475230823,6.004660242518583,0.0,0.780795786209462,0.265093595192416,0.33872208856057934,689.508441095474,0.0004941557069970382,6.176946337462977e-07,-0.5265636665427965,-8.977544066685365,766.9719244655246,938.8052493757691,2.82299695401168,11.600714399944907,2335806902.5266676,612.5841682942521,1743.6587519815682,2735.133071549,3770.360122944056,554.9210524210974,1636.7931942328503,2660.8778054122763,3868.3584511000563,1104.4791328929862,2180.2376257915703,1748.6148537797553,16.020249388651134,1091.6237814257481,16.03116412244482,non-neutral-female
train/bfamdl13_segment229_neutral.wav,0.02142645642198303,0.1200666041011291,38.68709361919439,0.6775588133962478,77.07829453827733,0.04484855164741186,57.17828582095827,9.424206376382385,48.21101047760688,249.38842759200497,64.87842408808824,0.6327944572748267,87.39300152476962,0.9319480299567112,360.79773065626375,0.9364747271105762,253.1900984638125,45.49401405242657,226.71136391602838,282.2290749396554,546.4814941407038,26.816481837561785,-227.21376878709054,0.5664527956003667,39.74371676694914,0.19523425089405166,13.73032420250806,4.951998909884219,0.0,0.8663509417464017,0.3046330407985802,0.3889817609928709,792.3505391171071,0.004510145034362455,5.637681292953068e-06,3.4886860858188795,-4.96229431432369,682.2802777287244,483.8981710049964,4.354217090996839,39.36486975000871,493369184.1483785,609.316914528731,1868.2311446120798,2915.277351078881,4204.490076453288,592.284911545334,1930.6933633441183,3010.790370629063,4339.195811932153,1248.9703001289397,2468.2411143626673,1965.9996445469296,14.254008540058122,1233.6354175773351,14.18571463712288,neutral
train/bpubcv06_segment154_non-neutral-female.wav,0.02133737164913557,0.1612107308229422,45.10705728155335,0.03006641749929077,76.80481033680705,0.57081574080361,67.04313631568301,7.3345781028357,63.19333487385062,372.4008361343547,73.4382783791756,0.905829596412556,113.30155639934051,0.9894179894179896,447.8957667740179,0.4691358024691359,344.52975480222176,88.44711529694064,332.5195040923799,399.49162542669774,938.4027944756934,28.218700091250508,-226.3447524709351,0.7623456790123457,36.28677702981034,0.7535730191020271,8.575991655525986,5.634112743472983,0.0,0.7647698427066553,0.26083976691159516,0.3331935108543467,678.444233737059,0.0074223665268103225,9.277958158512902e-06,4.080604982101063,-4.370375418041505,1069.5165842883073,896.1137377830787,2.2979164581096216,5.611460500425954,1653574024.607018,649.6455922444355,1681.4308755179006,2711.3410145967664,3800.5855229470394,671.9142052418297,1713.1509618143223,2686.131555369446,3813.8779116277587,1047.3212354619764,2221.2686585133392,1853.1086386325278,15.17306778638267,1093.7897678315796,15.999418274586226,non-neutral-female
train/bfamcv28_segment336_neutral.wav,0.012652400007624789,0.10070716652705929,32.58377564570772,0.28545743687751934,63.046716550277445,0.7644975860607196,52.67150740951853,5.985760975402073,50.81390822793881,239.11570323505873,56.80107697943919,0.9085872576177285,79.50708216947844,0.9639508859578548,326.14139658768954,0.7817115357313213,228.9411939709844,56.57177609150201,223.34541785635395,261.12861510549266,328.03563967941005,21.211050602922413,-226.58178379473983,0.26393082624210823,36.91984215122177,0.48353101682040384,15.304040691336745,5.323961489224625,0.0,0.8371551326859071,0.2791484679708536,0.35772724740497575,726.0651651921901,0.0004371413045543146,5.464266306928932e-07,-0.9132431549243791,-9.364223555066948,547.7500280765038,440.5832114159634,4.865110981667009,43.713372432284245,416079754.26374424,580.402632827853,1707.766455082524,2716.145373556787,3999.4826262728798,598.104618960984,1708.1735133193495,2708.4565340991176,4062.183321763071,1154.692900934029,2269.2294970356306,1831.0391585837863,15.30701218109748,1135.7188352799076,15.408743305456387,neutral
train/bfamdl21_segment284_neutral.wav,0.018960696771612297,0.08102645161556997,14.144895123277946,0.783101629982759,46.761572670323446,0.4981659967343639,31.789145834493,10.600701983075366,18.90104728455819,218.604041994356,40.303001657162255,0.6526315789473685,99.37007092970364,0.503909930263695,259.3742287932278,0.6018337302294973,208.1399818260363,41.94892731104947,209.238730056588,228.4698028938446,424.58565275902777,17.867754229139855,-226.77257387605147,0.3440207972270365,30.426865684129616,0.37164880976040887,16.89243625522005,6.703745746976198,0.0,0.6647705129456428,0.2145612781254653,0.27443732963543827,558.0738844043352,7.200302621857208e-06,9.00037827732151e-09,-7.34528055539268,-15.79626095553525,332.572858518883,407.8152271534015,8.857590563505841,110.47558427564644,600766785.927485,475.86972569375826,1740.0664039314545,2982.1508457419204,4110.561324211846,404.2674445896175,1780.4790008538735,2924.891994926387,4120.046543768594,1238.593033059659,2307.421246034618,1716.1466438194213,16.552866351288277,1171.6783387657936,14.935839829926284,neutral
train/bfammn17_segment154_non-neutral-female.wav,0.039781640017668665,0.1533818268807785,28.117719518668057,0.9842676974094088,77.62517144938118,0.502204906622624,52.29256663596348,11.314561219083883,44.5392572755824,246.6179926154635,60.640492901178305,0.6260623229461756,76.92776411560456,0.4144670113964138,391.7538161876101,0.5007017253895775,248.2864475807808,86.24696179271002,202.02557349464985,308.28805524680604,866.2752121003766,39.009031506007425,-226.90841857396381,0.35678180286436395,44.56768624861126,0.13766755576646142,11.466055640395862,7.403361965905943,0.0,0.8580656516815266,0.30085562704499746,0.38423970108465855,782.5254859440383,0.003007241435125215,3.7590517939065185e-06,-4.0886169686510465,-12.539597368793615,469.0480213319342,322.3564028718596,4.586035197183274,34.60871288229336,153619478.4278372,609.6261882340342,1700.1798827984096,2781.7667709756806,3872.0756737681786,506.78868224421456,1707.981464309136,2813.1107397808687,3878.8390138568543,1124.0167772042132,2226.6799750477685,1753.0716282519613,15.994396002575591,1115.4323778827131,15.688983345828708,non-neutral-female
train/bfamcv04_segment457_non-neutral-female.wav,0.022696838680084777,0.12052600927520675,33.28102377957298,0.016684229012996064,72.15864387884045,0.8552802766092761,56.26753032857659,8.426119803365221,51.99137255320523,234.71983782404925,61.202514276433746,0.6797153024911032,99.08489017578366,0.5404665757057299,347.5630584980821,0.4438004917456972,237.63550479686776,42.945005387663805,217.1505144523976,262.8794304027491,719.164205867511,28.38735681788072,-226.82760380722024,0.3261327713382508,41.99301976120608,0.22077588734385253,9.33927765427967,5.532088937349823,0.0,0.8530822899758708,0.3045279664530575,0.38884143882903804,792.0772407444025,0.0010468528002783265,1.3085660003479082e-06,2.4289831007161085,-6.0219972994264594,1220.7696619050173,1341.2675132784473,2.248394346329396,5.349776725525022,5425236834.136321,602.2060078717517,1826.1772277435211,2790.4310587700706,4041.82147664846,609.8314915886405,1670.5031930169155,2782.350985766387,4093.0745138478846,1161.0810074197482,2288.940046054957,1845.5664245180806,15.187616938011068,1147.2527999144409,15.253830717436562,non-neutral-female
train/bfamcv26_segment204_neutral.wav,0.04109369650771299,0.18948983072412084,43.505739998546495,0.017067985345495675,80.72050072304499,0.1797469038866696,62.60851032308575,10.054358343260526,54.45948633230902,281.8499158834238,70.35932986071687,0.644808743169399,84.12424683313341,0.9272664161340533,584.5882708097466,0.3742903487429035,305.3398882014354,106.56876595276873,243.52432318949286,379.69959562445337,1194.1049554075096,35.84133789680238,-226.38019698833554,0.7406055690727223,38.07516404937897,0.6838342053346577,7.864449467271129,4.8371955181053945,0.0,0.7187354645971229,0.24967039929695595,0.31879060233504597,649.3927085713824,0.014737616570664207,1.842202071333026e-05,0.6412619238411105,-7.809718476301458,578.8967806576139,302.28264862729264,6.155556458625442,92.28276314879821,170022726.2601823,553.8159294770336,1416.4379650571068,2759.990634569857,3940.12024153228,525.2029619809999,1364.254169959919,2759.216855728236,3981.9351007798887,1152.2440462662962,2157.652272112261,1675.0416764531892,16.78485632446417,1102.0856060943133,15.878984266946683,neutral
train/bpubdl07_segment399_neutral.wav,0.03983811569185749,0.2061822376875664,53.02397648985617,0.36068253065380584,65.89145062849872,0.9681705477858643,59.212786861753074,2.729636113676995,57.07497661438369,247.47350853674737,61.30213701751127,0.7411167512690355,71.3376834225149,0.20280470450146762,442.80291233391745,0.47502497502497515,213.79104051242746,87.28625586644849,143.1003736767029,280.7897155514678,936.6373316791478,35.80053972066613,-3.8350745005743194,0.6490843678625651,12.948471381159985,0.9484075322083426,3.2097550223828173,3.5392363302638556,0.0,0.6479480223996349,0.20493058964433622,0.262218276915391,533.0244636649185,0.0006817897058824747,8.522371323530934e-07,3.1242018175178563,-5.326778582624713,738.6558790142323,702.1890735990767,3.5363902053124616,15.587991773435967,1224397350.3409758,692.0067294579952,1811.0781353888117,2730.8305137668717,3926.4361738369403,697.3621884641013,1867.7273081324665,2797.9630904968935,4022.3375352905537,1108.3251156088174,2346.3475305960037,1956.694793258871,14.366408779474494,1153.4933883899964,15.171304990682136,neutral
train/bfammn22_segment158_neutral.wav,0.016804523946250403,0.0723781067656702,34.78484697174781,0.2392485797547028,77.95553025533376,0.5863092931162783,60.30982498202102,13.717740489646335,48.6143881007355,181.41018364095586,70.4669752851889,0.6452513966480447,77.21524723415541,0.03890888950429246,232.62405765445303,0.7893935198006092,183.52274265512446,24.843087628140438,170.06995574474874,203.60177364299713,271.6285254142769,23.247202093287505,-226.75145691192037,0.7229299363057325,34.392103417116054,0.6343429657653737,15.969773259813252,6.6855218985122775,0.0,0.9070946375199594,0.32978640965125927,0.42089825212862336,857.7744515029253,0.011940760979964318,1.4925951224955396e-05,-2.7403834230870743,-11.191363823229644,557.2968975377685,530.1931855220612,4.864281860146702,33.175836077042945,724971871.8053263,516.7195573352685,2026.686741408749,2826.063959628313,3943.4100350942426,459.8926519073365,1999.7140231390988,2782.762763762781,4107.299952668605,1215.8024335870896,2337.4173478694556,1800.5875443529258,15.69682875569162,1169.6178144956853,14.962152408345144,neutral
